"QTY reserve for selected Order(s) was not canceled. Reason: %error_message","Die Mengenreserve für die ausgewählte(n) Bestellung(en) wurde nicht storniert. Grund: %error_message"
"QTY for selected Order(s) was reserved.","Die Menge für die ausgewählte(n) Bestellung(en) wurde reserviert."
"QTY for selected Order(s) was not reserved.","Die Menge für die ausgewählte(n) Bestellung(en) wurde nicht reserviert."
"QTY for selected Order(s) was not reserved. Reason: %error_message","Die Menge für die ausgewählte(n) Bestellung(en) wurde nicht reserviert. Grund: %error_message"
Active,Aktiv
Incomplete,Unvollständig
Inactive,Inaktiv
"Product status was changed on Kaufland. Please check the reasons and suggestions for improving the product information on the channel.","Der Produktstatus wurde bei Kaufland geändert. Bitte prüfen Sie die Gründe und Verbesserungsvorschläge für die Produktinformation auf dem Kanal."
"Product Status was changed from %from to %to.","Der Produktstatus wurde von %from auf %to geändert."
"Product was Deleted","Produkt wurde gelöscht"
"Another Action is being processed. Try again when the Action is completed.","Eine andere Aktion wird gerade bearbeitet. Versuchen Sie es erneut, wenn die Aktion abgeschlossen ist."
"Product QTY was changed from %from to %to.","Die Produktmenge wurde von %from auf %to geändert."
"Product Price was changed from %from to %to.","Der Produktpreis wurde von %from auf %to geändert."
"Unit ID of the Item was changed from %from to %to.","Die Unit ID des Items wurde von %from auf %to geändert."
"An item needs to be selected. Select and try again.","Es muss ein Artikel ausgewählt werden. Wählen Sie und versuchen Sie es erneut."
"%1 doesn't extends AbstractFeature","%1 erweitert nicht AbstractFeature"
"Currency for %code storefront not defined.","Währung für %code storefront nicht definiert."
"Storefront with %title not defined.","Storefront mit %title nicht definiert."
"Kaufland DHL UK","Kaufland DHL UK"
"Kaufland UPS UK","Kaufland UPS UK"
"Show Kaufland Order","Kaufland Bestellung anzeigen"
"Go to Listing","Zur Auflistung gehen"
Link,Verlinken
Move,Verschieben
"You need to choose Categories for Products in order to list them on Kaufland.","Sie müssen Kategorien für Produkte auswählen, um sie bei Kaufland aufzulisten."
"Not selected","Nicht ausgewählt"
Attributes,Attribute
"Please select Category.","Bitte wählen Sie eine Kategorie."
"System | Current Time","System | Aktuelle Zeit"
"Module [Public]","Modul [Public]"
"Module [Setup]","Modul [Einrichtung]"
"Module Environment","Modul Umwelt"
Maintenance,Wartung
enabled,aktiviert
change,verändern
"Core Resource","Zentrale Ressource"
set,setzen
PHP,PHP
[info],[info]
"Server API","Server API"
"Memory Limit",Speichergrenze
"Max Execution Time","Maximale Ausführungszeit"
Unlimited,Unbegrenzt
MySQL,MySQL
"MySQL Database | Tables Prefix","MySQL Database | Tables Prefix"
"Extension Key","Extension Key"
"Domain [valid | real]","Domain [valid | real]"
"IP [valid | real]","IP [valid | real]"
"Directory [root]","Directory [root]"
"Directory [m2e]","Directory [m2e]"
"[read more]","[read more]"
"Magento Cron State","Magento Cron State"
"Disabled by Developer","Deaktiviert durch Entwickler"
History,Historie
show,anzeigen
"Run Task","Aufgabe ausführen"
"Task Name","Aufgabe Name"
"-- run all --","-- run all --"
"Table `%table_name`","Tabelle `%table_name`"
"(%amount records)","(%amount records)"
Information,Information
License,Lizenz
"Selected Products: ","Ausgewählte Produkte: "
"Selected Categories: ","Ausgewählte Kategorien: "
"Categories of selected Magento Products","Kategorien ausgewählter Magento-Produkte"
"Product(s) have been","Produkt(e) wurden"
Added,Hinzugefügt
"to the Listing.","zum Listing."
"At this point you can either","An dieser Stelle können Sie entweder"
"List Added Products","Liste hinzugefügte Produkte"
Now,Jetzt
"Kaufland Order","Kaufland Bestellung"
"Purchase Create Time","Kaufen Zeit erstellen"
"Purchase Update Time",Kauf-Update-Zeit
"Reservation Time","Reservierung Zeit"
"Order Status",Bestellstatus
"Buyer Information","Informationen für den Käufer"
"Payment Information",Zahlungsinformationen
"Order Currency",Bestellwährung
Attention!,Achtung!
"Order Currency is not enabled in Magento. Please, enable it in ","Die Bestellwährung ist in Magento nicht aktiviert. Bitte aktivieren Sie sie in "
"Stores > Settings > Configuration > General > Currency Setup.","Stores > Settings > Configuration > General > Currency Setup."
"There's no rate for Order Currency in Magento. Please, add Currency convert rate in ","Es gibt keinen Kurs für die Bestellwährung in Magento. Bitte, fügen Sie Währung konvertieren Rate in "
"Stores > Currency > Currency Rates.","Stores > Currency > Currency Rates."
"Payment Date",Zahlungsdatum
"Payment Method",Zahlungsmethode
"Shipping & Handling Information","Versand- und Bearbeitungsinformationen"
"Ship By Date",Versanddatum
"Shipping Service","Versand Service"
"Shipping Cost","Kosten für den Versand"
"Shipping Time",Versandzeit
"Tracking Details","Details zur Verfolgung"
Carrier,Träger
Number,Nummer
"Transaction Item(s)","Transaktion(en) Artikel"
"Custom Notes","Benutzerdefinierte Notizen"
"Checkout Message From Buyer","Checkout Nachricht vom Käufer"
"Order Log","Logbuch bestellen"
"Order Totals","Bestellte Summen"
Subtotal,Zwischensumme
"Excl. Tax","Exkl. Steuer"
"Shipping & Handling","Versand und Bearbeitung"
Tax,Steuer
"Grand Total",Gesamtsumme
Name,Name
"User ID",Nutzer-ID
"Private Restriction","Private Einschränkung"
Address,Adresse
Value,Wert
"Enter keywords in marketplace-specific language. Use plurals to get better search results.","Geben Sie Schlüsselwörter in einer marktspezifischen Sprache ein. Verwenden Sie Pluralformen, um bessere Suchergebnisse zu erzielen."
Search,Suche
"Enter keywords separated by commas","Geben Sie die Schlüsselwörter durch Kommata getrennt ein"
"Enter product type name","Bezeichnung der Produktart eingeben"
Currency,Währung
"The Currency for Kaufland Listings. Automatically set based on the Storefront you chose earlier.","Die Währung für Auflistungen von Kaufland. Wird automatisch auf der Grundlage des zuvor gewählten Schaufenster eingestellt."
"Price Change",Preisänderung
[CURRENCY],[CURRENCY]
"You may adjust Magento Price value that will be submitted to Channel.","Sie können den Wert des Magento-Preises, der an den Channel übermittelt wird, anpassen."
"Product Price",Produktpreis
"Special Price",Sonderpreis
"The Price for Fixed Price Items.","Der Preis für Artikel zum Festpreis."
"Absolute Value increase","Absoluter Wertanstieg"
"Absolute Value decrease","Absolute Wertminderung"
"Percentage increase","Prozentualer Anstieg"
"Percentage decrease","Prozentualer Rückgang"
"Errors Summary","Fehler Zusammenfassung"
"The Products below will not be Moved into the chosen Listing. <br/>
                    <div style=""font-weight: normal;"">
                        <strong>Possible reason:</strong>
                        The Products are already present in the chosen Listing.<br/>
                    </div>","Die unten aufgeführten Produkte werden nicht in die gewählte Auflistung verschoben. <br/>
                     <div style=""font-weight: normal;"">
                        <strong>Möglicher Grund:</strong>
                        Die Produkte sind bereits in der gewählten Auflistung vorhanden.<br/>
                  </div>"
"Confirm the Unmanaged Listings reset","Bestätigen Sie das Zurücksetzen der nicht verwalteten Auflistungen"
"This action will remove all the items from Kaufland Unmanaged Listings. It will take some time to import them again.","Mit dieser Aktion werden alle Artikel aus den nicht verwalteten Auflistungen von Kaufland entfernt. Es wird einige Zeit dauern, sie wieder zu importieren."
"Do you want to reset the Unmanaged Listings?","Möchten Sie die nicht verwalteten Auflistungen zurücksetzen?"
"Would you like to create new Kaufland products for your Magento products that were not found
        in the Kaufland catalog based on the provided Product Identifiers (EAN)?","Möchten Sie für Ihre Magento-Produkte, die nicht im Kaufland-Katalog gefunden wurden, neue Kaufland-Produkte anlegen
        die nicht im Kaufland-Katalog gefunden wurden, anhand der angegebenen Produktkennungen (EAN) anlegen?"
"Product(s) have been <strong>Added</strong> to the Listing.<br/><br/>
            At this point you can either <strong>Go To The Listing</strong>, or <strong>List Added Products</strong> Now.<br/><br/>
            %1","Das/die Produkt(e) wurden <strong>zur Liste hinzugefügt</strong>.<br/><br/>
            An dieser Stelle können Sie entweder <strong>Zur Auflistung gehen</strong> oder <strong>Hinzugefügte Produkte</strong> jetzt auflisten.<br/><br/>
            %1"
"Product(s) have been <strong>Added</strong> to the Listing.<br/><br/>
            At this point, you can either <strong>Go To The Listing</strong>, or go <strong>Back to the Unmanaged Items</strong>.<br/><br/>
            %1","Das/die Produkt(e) wurden <strong>zur Liste hinzugefügt</strong>.<br/><br/>
            An diesem Punkt können Sie entweder <strong>Zur Auflistung gehen</strong> oder <strong>Zurück zu den nicht verwalteten Artikeln</strong> gehen.<br/><br/>
            %1"
"Export to:","Exportieren in:"
"records found","gefundene Datensätze"
selected,ausgewählt
"per page","pro Seite"
"Previous page","Vorherige Seite"
"of %1","von %1"
"Next page","Nächste Seite"
"Kaufland Order ID","Kaufland Order ID"
"Cash On Delivery Cost",Nachnahmekosten
"Buyer Tax ID","Käufer Steuer-ID"
"Changes have been made to this section that have not been saved.","Es wurden Änderungen an diesem Abschnitt vorgenommen, die nicht gespeichert wurden."
"This tab contains invalid data. Please resolve this before saving.","Diese Registerkarte enthält ungültige Daten. Bitte beheben Sie dies vor dem Speichern."
"No Magento Order Created","Keine Magento-Bestellung erstellt"
"Click here to get help for this page.","Klicken Sie hier, um Hilfe für diese Seite zu erhalten."
"Congratulations! You have registered your M2E Kaufland Extension and linked your Kaufland Account to it.","Herzlichen Glückwunsch! Sie haben Ihre M2E-Kaufland-Erweiterung registriert und Ihr Kaufland-Konto damit verknüpft."
"The next step involves creating your first M2E Kaufland Listing.","Der nächste Schritt ist die Erstellung Ihrer ersten M2E Kaufland Auflistung."
"M2E Kaufland Listing is a group of Magento Products combined under specific sets of rules. <br/>These are the
                    Products which will be offered as Kaufland Items by a Seller on a particular Storefront.","M2E Kaufland Auflistung ist eine Gruppe von Magento Produkten, die nach bestimmten Regeln zusammengefasst werden. <br/>
                   Dies sind die Produkte, die von einem Verkäufer in einem bestimmten Schaufenster als Kaufland-Artikel angeboten werden."
"Click on the <strong>Create First Listing</strong> button to proceed.
             Or click on the <strong>Skip</strong> button if you want to create your first listing later.","Klicken Sie auf die<strong>Schaltfläche Erste Auflistung erstellen</strong>, um fortzufahren.
              Oder klicken Sie auf die Schaltfläche <strong>Überspringen</strong>, wenn Sie Ihre erste Auflistung später erstellen möchten."
"Please choose a category to continue.","Zum Fortfahren füllen Sie bitte alle erforderlichen Attribute aus"
"Please complete all required attributes to proceed.","Bitte füllen Sie alle erforderlichen Attribute aus, um fortzufahren."
"Please select a category to continue.","Zum Fortfahren wählen Sie bitte eine Kategorie aus."
"Attributes was saved","Attribute wurden gespeichert"
"Attributes not saved","Attribute nicht gespeichert"
"Search Kaufland Products","Kaufland-Produkte suchen"
"Search in process. Please wait...","Suche im Prozess. Bitte warten..."
"Please configure the EAN setting to complete the Product search on Kaufland.","Bitte konfigurieren Sie die EAN-Einstellung, um die Produktsuche bei Kaufland abzuschließen."
"New Kaufland Product Creation","Neue Kaufland Produktentwicklung"
Attention,Achtung
OK,OK
"Revise Product Data","Revise Product Data"
"Interface & Magento inventory","Schnittstelle & Magento-Inventar"
"Logs Clearing","Logs Clearing"
"M2E Kaufland Payment","M2E Kaufland Bezahlung"
"M2E Kaufland Shipping","M2E Kaufland Versand"
"Product Title / Listing / Product SKU","Produkttitel / Auflistung / Produkt SKU"
"Error Code",Fehlercode
Issue,Ausgabe
"Affected Items","Betroffene Artikel"
"Impact Rate",Auswirkungsrate
"Link Item(s) Automatically","Artikel automatisch verknüpfen"
"Unlink Item(s)","Artikelverknüpfung aufheben"
"Move Item(s) to Listing","Artikel in die Auflistung verschieben"
"Product Title / SKU / Kaufland Category / Storefront","Produkttitel / SKU / Kaufland Kategorie / Storefront"
